sku,draw_id,elasticity_draw
SKU_005,274,-1.2682569076029662
SKU_005,275,-1.3019263839450073
SKU_005,276,-1.257786471549131
SKU_005,277,-1.328224009612064
SKU_005,278,-1.2198001711934623
SKU_005,279,-1.1764921032620435
SKU_005,280,-1.2232453543589181
SKU_005,281,-1.2843495593259153
SKU_005,282,-1.2398393756328865
SKU_005,283,-1.2452097443566468
SKU_005,284,-1.2393359335151792
SKU_005,285,-1.2301287418605578
SKU_005,286,-1.2238239910210071
SKU_005,287,-1.2330367692933133
SKU_005,288,-1.2582872288526383
SKU_005,289,-1.239413882236477
SKU_005,290,-1.2894370352005788
SKU_005,291,-1.2363737848961454
SKU_005,292,-1.2488660052330056
SKU_005,293,-1.185074581370778
SKU_005,294,-1.275955460034134
SKU_005,295,-1.2526028299483256
SKU_005,296,-1.2148820017229596
SKU_005,297,-1.142757834796042
SKU_005,298,-1.2154812967844026
SKU_005,299,-1.2058109247994562
SKU_006,0,-1.3434235063200863
SKU_006,1,-1.232933090167171
SKU_006,2,-1.1856710246980948
SKU_006,3,-1.340183548865946
SKU_006,4,-1.2453416657422396
SKU_006,5,-1.2651062382743234
SKU_006,6,-1.2898893468164758
SKU_006,7,-1.2536047560532249
SKU_006,8,-1.2233395955467175
SKU_006,9,-1.2192371763365293
SKU_006,10,-1.2431990551053158
SKU_006,11,-1.2682734392287636
SKU_006,12,-1.2484566911774908
SKU_006,13,-1.3295968266136828
SKU_006,14,-1.2896962211459697
SKU_006,15,-1.2718961052553275
SKU_006,16,-1.248468518254279
SKU_006,17,-1.1179315483996404
SKU_006,18,-1.1488019455456322
SKU_006,19,-1.1598895618163287
SKU_006,20,-1.2499186526067203
SKU_006,21,-1.2716703830289124
SKU_006,22,-1.2382701449953568
SKU_006,23,-1.216882983526854
SKU_006,24,-1.2705980190850823
SKU_006,25,-1.2236948768247657
SKU_006,26,-1.2528946456868009
SKU_006,27,-1.2635331174287374
SKU_006,28,-1.2261106135230782
SKU_006,29,-1.296439475963977
SKU_006,30,-1.2086625944233969
SKU_006,31,-1.2314942280735965
SKU_006,32,-1.2434136425695734
SKU_006,33,-1.2630062813062666
SKU_006,34,-1.1866276705643388
SKU_006,35,-1.3316814500792875
SKU_006,36,-1.2978816716202524
SKU_006,37,-1.1950093325773354
SKU_006,38,-1.2812199689377102
SKU_006,39,-1.280773670759562
SKU_006,40,-1.2151478091050991
SKU_006,41,-1.3303464185867362
SKU_006,42,-1.2852141615937305
SKU_006,43,-1.3609950067772218
SKU_006,44,-1.181502110695672
SKU_006,45,-1.2936276111363132
SKU_006,46,-1.3352271353308693
SKU_006,47,-1.2531854952670027
SKU_006,48,-1.2732276858436995
SKU_006,49,-1.2286236995410624
SKU_006,50,-1.261988066922172
SKU_006,51,-1.2139609040296284
SKU_006,52,-1.2286431537408282
SKU_006,53,-1.287866656260478
SKU_006,54,-1.3616503023526536
SKU_006,55,-1.2674573012303803
SKU_006,56,-1.3001075129796873
SKU_006,57,-1.295553964364878
SKU_006,58,-1.2637801777780975
SKU_006,59,-1.144513994932179
SKU_006,60,-1.246472024796702
SKU_006,61,-1.1374173422962293
SKU_006,62,-1.2389689222544742
SKU_006,63,-1.284901891569793
SKU_006,64,-1.2966988913134396
SKU_006,65,-1.3243917606797675
SKU_006,66,-1.2465547327838922
SKU_006,67,-1.2971033640470881
SKU_006,68,-1.352506004340961
SKU_006,69,-1.2566086491833326
SKU_006,70,-1.3480191032848314
SKU_006,71,-1.2378702825879109
SKU_006,72,-1.1861136491101567
SKU_006,73,-1.3136367750968188
SKU_006,74,-1.140553914088323
SKU_006,75,-1.1738540486710607
SKU_006,76,-1.2810588526393827
SKU_006,77,-1.2675560733469946
SKU_006,78,-1.2396674779646684
SKU_006,79,-1.304093784804455
SKU_006,80,-1.2579248441050785
SKU_006,81,-1.244540988380101
SKU_006,82,-1.2383881105284522
SKU_006,83,-1.4582727796444217
SKU_006,84,-1.2401116298940744
SKU_006,85,-1.2448205754463089
SKU_006,86,-1.1828190473119624
SKU_006,87,-1.2880316275541783
SKU_006,88,-1.2691159422139244
SKU_006,89,-1.2765495656086894
SKU_006,90,-1.2948278416950696
SKU_006,91,-1.3542489822810995
SKU_006,92,-1.3130159597015714
SKU_006,93,-1.2747332290819942
SKU_006,94,-1.2973818923236276
SKU_006,95,-1.3385957653233982
SKU_006,96,-1.3623908429208382
SKU_006,97,-1.307887809242473
SKU_006,98,-1.214745176574626
SKU_006,99,-1.2425104549168877
SKU_006,100,-1.2172582287512608
SKU_006,101,-1.1140605863027435
SKU_006,102,-1.2279380655254502
SKU_006,103,-1.2639375516366194
SKU_006,104,-1.2539051762699864
SKU_006,105,-1.2651241915398357
SKU_006,106,-1.274447295192072
SKU_006,107,-1.2257916173748264
SKU_006,108,-1.3149131022713187
SKU_006,109,-1.2399419339964772
SKU_006,110,-1.2402713825732905
SKU_006,111,-1.2918395210251084
SKU_006,112,-1.306358781677756
SKU_006,113,-1.3794517351782016
SKU_006,114,-1.2478674251105126
SKU_006,115,-1.1786215079024276
SKU_006,116,-1.2891498426958845
SKU_006,117,-1.2145575975475098
SKU_006,118,-1.0844714340993786
SKU_006,119,-1.3168345957653573
SKU_006,120,-1.2707015995703792
SKU_006,121,-1.2516425789812449
SKU_006,122,-1.3404730336399577
SKU_006,123,-1.26080416283052
SKU_006,124,-1.2251133698371968
SKU_006,125,-1.2699732061379727
SKU_006,126,-1.3208013492204171
SKU_006,127,-1.1877320288762827
SKU_006,128,-1.3247202417492918
SKU_006,129,-1.2247683561983216
SKU_006,130,-1.279991743727368
SKU_006,131,-1.1939173709088335
SKU_006,132,-1.2605938085112205
SKU_006,133,-1.2858191433478672
SKU_006,134,-1.2499396288955658
SKU_006,135,-1.3026656650732975
SKU_006,136,-1.2785385583905011
SKU_006,137,-1.2000104182389277
SKU_006,138,-1.2090325083512365
SKU_006,139,-1.230545273118611
SKU_006,140,-1.2186940795913954
SKU_006,141,-1.2442411333142167
SKU_006,142,-1.2657130226482054
SKU_006,143,-1.245758219286279
SKU_006,144,-1.3381145985978795
SKU_006,145,-1.253138897411427
SKU_006,146,-1.3724647233156215
SKU_006,147,-1.3711232075098256
SKU_006,148,-1.2609030225860984
SKU_006,149,-1.1753177099282823
SKU_006,150,-1.2069541495670415
SKU_006,151,-1.2304358247119913
SKU_006,152,-1.2537959824089964
SKU_006,153,-1.233316238069829
SKU_006,154,-1.1877351493140622
SKU_006,155,-1.2030506561372374
SKU_006,156,-1.28512333415495
SKU_006,157,-1.2791108667288638
SKU_006,158,-1.247569159162003
SKU_006,159,-1.2632905947800075
SKU_006,160,-1.2641691651452107
SKU_006,161,-1.309944395453304
SKU_006,162,-1.3275146336046515
SKU_006,163,-1.2331268230415793
SKU_006,164,-1.2146000407110666
SKU_006,165,-1.2005669839502562
SKU_006,166,-1.221974993532304
SKU_006,167,-1.1751720752118182
SKU_006,168,-1.27995430116846
SKU_006,169,-1.2363443507897645
SKU_006,170,-1.2493983605709293
SKU_006,171,-1.239280098070661
SKU_006,172,-1.2235139973316702
SKU_006,173,-1.2303725843097826
SKU_006,174,-1.3720951277583227
SKU_006,175,-1.2697260152756575
SKU_006,176,-1.2357619466720438
SKU_006,177,-1.2249738031446686
SKU_006,178,-1.329649493509082
SKU_006,179,-1.3451439685933901
SKU_006,180,-1.2537254977042993
SKU_006,181,-1.3621466229794446
SKU_006,182,-1.5229535641329892
SKU_006,183,-1.3378006653485168
SKU_006,184,-1.220145778273289
SKU_006,185,-1.3278782430734133
SKU_006,186,-1.2971499161616813
SKU_006,187,-1.3857935264692427
SKU_006,188,-1.2874598795387047
SKU_006,189,-1.2904090969302904
SKU_006,190,-1.3640625105663582
SKU_006,191,-1.2334263174099478
SKU_006,192,-1.2630381203235264
SKU_006,193,-1.2747699811743494
SKU_006,194,-1.216396098167369
SKU_006,195,-1.199857092513672
SKU_006,196,-1.3063942412769738
SKU_006,197,-1.3489138617447667
SKU_006,198,-1.2321903132326477
SKU_006,199,-1.2713885112817318
SKU_006,200,-1.2613978637881471
SKU_006,201,-1.2466815423627828
SKU_006,202,-1.2416451699919764
SKU_006,203,-1.2360934499981986
SKU_006,204,-1.1590174585212745
SKU_006,205,-1.2891763459225147
SKU_006,206,-1.1614203654656725
SKU_006,207,-1.2850989734492366
SKU_006,208,-1.272340566888623
SKU_006,209,-1.3147258330990708
SKU_006,210,-1.2211302012622078
SKU_006,211,-1.2637043121734735
SKU_006,212,-1.1924777623365592
SKU_006,213,-1.2417468687288493
SKU_006,214,-1.2121362394973472
SKU_006,215,-1.127532719919138
SKU_006,216,-1.2361451843837659
SKU_006,217,-1.1949200003992597
SKU_006,218,-1.244890625553501
SKU_006,219,-1.331979844018588
SKU_006,220,-1.2253058822919356
SKU_006,221,-1.2750798067103695
SKU_006,222,-1.187613540504252
SKU_006,223,-1.1906408969450935
SKU_006,224,-1.2965827574872195
SKU_006,225,-1.222072530840143
SKU_006,226,-1.2979999778875078
SKU_006,227,-1.3132408258737638
SKU_006,228,-1.287319353763637
SKU_006,229,-1.257020405926295
SKU_006,230,-1.2332378319281956
SKU_006,231,-1.3160471547510746
SKU_006,232,-1.2970285461347417
SKU_006,233,-1.279440329790614
SKU_006,234,-1.2887280214701173
SKU_006,235,-1.206928217545888
SKU_006,236,-1.322209427367149
SKU_006,237,-1.3038799053506318
SKU_006,238,-1.211037539556499
SKU_006,239,-1.2270778709776187
SKU_006,240,-1.294322595149473
SKU_006,241,-1.3446228110498903
SKU_006,242,-1.2126167310558984
SKU_006,243,-1.23845154235222
SKU_006,244,-1.2988293426874151
SKU_006,245,-1.2607011054642012
SKU_006,246,-1.2549427744705284
SKU_006,247,-1.1689917829574332
SKU_006,248,-1.256293588570134
SKU_006,249,-1.241897262980311
SKU_006,250,-1.2897234276798133
SKU_006,251,-1.2715228084016024
SKU_006,252,-1.1956117457886444
SKU_006,253,-1.231518578762343
SKU_006,254,-1.2542766899078563
SKU_006,255,-1.405609309808518
SKU_006,256,-1.2707908238132724
SKU_006,257,-1.2745826032932912
SKU_006,258,-1.1683160973131224
SKU_006,259,-1.3059680524646673
SKU_006,260,-1.256126450870575
SKU_006,261,-1.3683886902642373
SKU_006,262,-1.238510734093594
SKU_006,263,-1.2660415569752175
SKU_006,264,-1.2497362216218775
SKU_006,265,-1.3786268747136599
SKU_006,266,-1.3959193530528482
SKU_006,267,-1.3324525868245278
SKU_006,268,-1.2232478658862969
SKU_006,269,-1.185200861040365
SKU_006,270,-1.1906167089472313
SKU_006,271,-1.3456114971334852
SKU_006,272,-1.2231049832660306
SKU_006,273,-1.248898546191504
SKU_006,274,-1.2816160683143012
SKU_006,275,-1.2550342785628312
SKU_006,276,-1.2620970178268975
SKU_006,277,-1.3221783188597116
SKU_006,278,-1.211668134776765
SKU_006,279,-1.1723277276148052
SKU_006,280,-1.216115945817055
SKU_006,281,-1.2260063239525523
SKU_006,282,-1.320340399158655
SKU_006,283,-1.2448947330217204
SKU_006,284,-1.2476107819203448
SKU_006,285,-1.215929023899966
SKU_006,286,-1.2791585867756532
SKU_006,287,-1.2488390626294876
SKU_006,288,-1.2356353712615642
SKU_006,289,-1.2512034281942221
SKU_006,290,-1.3181585661357778
SKU_006,291,-1.2270233485005366
SKU_006,292,-1.234537008756376
SKU_006,293,-1.2031612969805316
SKU_006,294,-1.3206501855711754
SKU_006,295,-1.2220912870668297
SKU_006,296,-1.2178119382140304
SKU_006,297,-1.3360251424397978
SKU_006,298,-1.2731248686796617
SKU_006,299,-1.2077446182569989
SKU_007,0,-0.8070058413547497
SKU_007,1,-0.9432516186640327
SKU_007,2,-0.820754713523444
SKU_007,3,-0.9134288706083791
SKU_007,4,-0.9329668745955029
SKU_007,5,-0.8198534080875828
SKU_007,6,-0.889897122964519
SKU_007,7,-0.8729665054636753
SKU_007,8,-0.8499776644926423
SKU_007,9,-0.844923530951459
SKU_007,10,-0.9234772421352514
SKU_007,11,-0.8504100835953589
SKU_007,12,-0.8478159234980515
SKU_007,13,-0.8700473019380003
SKU_007,14,-0.9291102467742586
SKU_007,15,-0.8893063178553183
SKU_007,16,-0.8748750057566287
SKU_007,17,-0.8378664167192401
SKU_007,18,-0.9405398179010469
SKU_007,19,-0.8313134065454298
SKU_007,20,-0.8795380322432845
SKU_007,21,-0.9774873728836595
SKU_007,22,-0.8564265483928987
SKU_007,23,-0.7573738446425072
SKU_007,24,-0.8790866803122581
SKU_007,25,-0.8359503658929575
SKU_007,26,-0.8461517671938689
SKU_007,27,-0.8423411976290092
SKU_007,28,-0.9763342960769007
SKU_007,29,-0.9561953043833429
SKU_007,30,-0.8101266845725575
SKU_007,31,-0.9099430730077079
SKU_007,32,-0.7861464166932842
SKU_007,33,-0.888049446514037
SKU_007,34,-0.8326236193742158
SKU_007,35,-0.8359727169631711
SKU_007,36,-0.8855218681463891
SKU_007,37,-0.7790921512215586
SKU_007,38,-0.9220758477885305
SKU_007,39,-0.755878876449754
SKU_007,40,-0.9143380056774942
SKU_007,41,-0.9195761922752748
SKU_007,42,-0.8449995060246295
SKU_007,43,-0.7893260358238265
SKU_007,44,-0.8158106858764669
SKU_007,45,-0.8537239173010723
SKU_007,46,-0.8761666624616703
SKU_007,47,-0.9376064287697499
SKU_007,48,-0.8678199786442939
SKU_007,49,-0.913228589630254
SKU_007,50,-0.9149481064128353
SKU_007,51,-0.7156286222924704
SKU_007,52,-0.8667970053559726
SKU_007,53,-0.8379222137085501
SKU_007,54,-0.829502092770874
SKU_007,55,-0.9162547737581732
SKU_007,56,-0.9005257408659162
SKU_007,57,-0.8761931686380077
SKU_007,58,-0.9089169019416427
SKU_007,59,-0.8921643977738861
SKU_007,60,-0.969401676563172
SKU_007,61,-0.7058616631153933
SKU_007,62,-0.8546496264403102
SKU_007,63,-0.9529593638298098
SKU_007,64,-0.9045586250115273
SKU_007,65,-0.9091516750564956
SKU_007,66,-0.8776619683462011
SKU_007,67,-0.9604016070298349
SKU_007,68,-0.8712006613167215
SKU_007,69,-0.7988447334271195
SKU_007,70,-0.9296148007586492
SKU_007,71,-0.7407619005068319
SKU_007,72,-0.869436586216962
SKU_007,73,-0.9532216362048711
SKU_007,74,-0.8810872528624564
SKU_007,75,-0.7684400205464077
SKU_007,76,-0.7677331025175437
SKU_007,77,-0.923037643671461
SKU_007,78,-0.8409009728332841
SKU_007,79,-0.8702267483952182
SKU_007,80,-0.8785979898681728
SKU_007,81,-0.8242820833472224
SKU_007,82,-0.8361414671359464
SKU_007,83,-0.9313903138207884
SKU_007,84,-0.9161702479602062
SKU_007,85,-0.8464668595294813
SKU_007,86,-0.8372038973139497
SKU_007,87,-0.8741020058921454
SKU_007,88,-0.9066896417173421
SKU_007,89,-0.8627892850931052
SKU_007,90,-0.9016289656707153
SKU_007,91,-0.9385627991824851
SKU_007,92,-0.916231124084372
SKU_007,93,-0.7723272121339648
SKU_007,94,-0.8402280633181048
SKU_007,95,-0.8042856924835811
SKU_007,96,-0.7987092719581168
SKU_007,97,-0.8014866821968835
SKU_007,98,-0.8513019502904043
SKU_007,99,-0.9602909371112113
SKU_007,100,-0.8740804791229128
SKU_007,101,-0.9042090976614594
SKU_007,102,-0.893555748506671
SKU_007,103,-0.8631175458737336
SKU_007,104,-0.9465812260053348
SKU_007,105,-0.8654393239604025
SKU_007,106,-0.772912662707347
SKU_007,107,-0.9150911572520221
SKU_007,108,-0.8216624810204843
SKU_007,109,-0.7098086762466983
SKU_007,110,-0.8783144901647667
SKU_007,111,-0.8244760000661882
SKU_007,112,-0.9085265126445689
SKU_007,113,-0.8566409824483042
SKU_007,114,-0.9105205893700019
SKU_007,115,-0.8917752467700175
SKU_007,116,-0.9448171182299745
SKU_007,117,-0.8634031874637997
SKU_007,118,-0.9748596373831283
SKU_007,119,-1.0776051324815383
SKU_007,120,-0.9000585070652541
SKU_007,121,-0.8202051060052131
SKU_007,122,-0.8198731297121498
SKU_007,123,-0.941811751188269
SKU_007,124,-0.9237049104576813
SKU_007,125,-0.775713872043941
SKU_007,126,-0.8653924196753404
SKU_007,127,-0.8884924854644479
SKU_007,128,-0.8983710965786647
SKU_007,129,-0.9085770633441544
SKU_007,130,-0.8578306041807526
SKU_007,131,-0.8548658710227186
SKU_007,132,-0.7771423738697304
SKU_007,133,-0.9159774651639662
SKU_007,134,-0.9161171109822653
SKU_007,135,-0.9922662217707868
SKU_007,136,-0.8890251571318455
SKU_007,137,-0.8719013525093314
SKU_007,138,-0.8678597746377992
SKU_007,139,-0.8467539815100025
SKU_007,140,-0.8690159535226847
SKU_007,141,-0.8807627818292773
SKU_007,142,-0.8902367670014046
SKU_007,143,-0.8995494718785337
SKU_007,144,-0.8394685790116252
SKU_007,145,-0.8497149459876074
SKU_007,146,-0.8644607140766734
SKU_007,147,-0.9515187705402463
SKU_007,148,-0.7625347108495596
SKU_007,149,-0.8963814450105704
SKU_007,150,-0.9393397210351538
SKU_007,151,-0.8883763612264757
SKU_007,152,-0.9095088899112054
SKU_007,153,-0.891966545549516
SKU_007,154,-0.7834546741298931
SKU_007,155,-0.9149727184701545
SKU_007,156,-0.9193200188882229
SKU_007,157,-0.9507774971503469
SKU_007,158,-0.7954353587174702
SKU_007,159,-0.8880157821967709
SKU_007,160,-0.8716377156352056
SKU_007,161,-0.8096284752979651
SKU_007,162,-0.9530120537262118
SKU_007,163,-0.8559196307425697
SKU_007,164,-0.857793306123613
SKU_007,165,-0.8544581333459701
SKU_007,166,-0.8317353470732678
SKU_007,167,-0.9369951484591341
SKU_007,168,-0.8573513364327481
SKU_007,169,-0.8969265690010397
SKU_007,170,-0.9038254478807227
SKU_007,171,-0.857226195704766
SKU_007,172,-0.8615847280290343
SKU_007,173,-0.8671390026703899
SKU_007,174,-0.9062639108774405
SKU_007,175,-0.829142795040641
SKU_007,176,-0.8611842075338433
SKU_007,177,-0.8250776366073871
SKU_007,178,-0.8444371138339457
SKU_007,179,-0.9441098622401299
SKU_007,180,-0.8264227692726803
SKU_007,181,-0.9652274266442121
SKU_007,182,-0.940246017624641
SKU_007,183,-0.9817142911608043
SKU_007,184,-0.8988862168649051
SKU_007,185,-0.934163547556024
SKU_007,186,-0.8112947531598196
SKU_007,187,-0.8449880229496288
SKU_007,188,-0.8420004037060446
SKU_007,189,-0.873368955118206
SKU_007,190,-0.8367917676676127
SKU_007,191,-0.8295603548468645
SKU_007,192,-0.8334544218737605
SKU_007,193,-0.9792049911961945
SKU_007,194,-0.8561383966857883
SKU_007,195,-0.7976377088784178
SKU_007,196,-0.8861666517010225
SKU_007,197,-0.9115114377359935
SKU_007,198,-0.7586181154713972
SKU_007,199,-0.8726374068657483
SKU_007,200,-0.8708932459991823
SKU_007,201,-0.8830810299319491
SKU_007,202,-0.893445731396875
SKU_007,203,-0.933312021965553
SKU_007,204,-0.895878974761149
SKU_007,205,-0.9804310984179396
SKU_007,206,-0.9038572345337333
SKU_007,207,-0.8748226551668872
SKU_007,208,-0.8546093377975896
SKU_007,209,-0.9462206346076911
SKU_007,210,-0.8152798465353063
SKU_007,211,-0.882566497644939
SKU_007,212,-0.8027651771783204
SKU_007,213,-0.951981916622188
SKU_007,214,-0.8191840279185437
SKU_007,215,-0.6388826128918189
SKU_007,216,-0.9286673782386541
SKU_007,217,-0.8552586103031707
SKU_007,218,-0.9507222989980147
SKU_007,219,-0.8959075147332755
SKU_007,220,-0.9537925019020749
SKU_007,221,-0.8837644912942926
SKU_007,222,-0.9141527423553787
SKU_007,223,-0.9680435631534154
SKU_007,224,-0.7688501922270315
SKU_007,225,-0.8428391100034875
SKU_007,226,-0.7841776368600758
SKU_007,227,-0.8802440487758321
SKU_007,228,-0.8613162010687238
SKU_007,229,-0.8643590035386772
SKU_007,230,-0.8781152043967968
SKU_007,231,-0.9472684612607224
SKU_007,232,-0.811229909071401
SKU_007,233,-0.9839974491948704
SKU_007,234,-0.8596470576905406
SKU_007,235,-0.7968933290871814
SKU_007,236,-0.8075321291286088
SKU_007,237,-0.8520608954722603
SKU_007,238,-0.8741960862615991
SKU_007,239,-0.8600392385398556
SKU_007,240,-0.866799758666809
SKU_007,241,-0.8187540200602095
SKU_007,242,-0.8648583807873854
SKU_007,243,-0.9010173214165441
SKU_007,244,-0.8942726215686824
SKU_007,245,-0.8539855613238013
SKU_007,246,-0.7975740816985682
SKU_007,247,-0.8491619644407401
SKU_007,248,-0.8717339793702337
SKU_007,249,-0.8617809922134988
SKU_007,250,-0.8751124257945272
SKU_007,251,-0.8874084120453977
SKU_007,252,-0.8406455461326082
SKU_007,253,-0.8574968569738357
SKU_007,254,-0.7316101117682676
SKU_007,255,-0.7846417265459878
SKU_007,256,-0.9080522877088227
SKU_007,257,-0.823444866532709
SKU_007,258,-0.8634240260813717
SKU_007,259,-0.8308576151999544
SKU_007,260,-0.9196778112643121
SKU_007,261,-0.7435268387976095
SKU_007,262,-0.8330127042893346
SKU_007,263,-0.7785090630561508
SKU_007,264,-0.8064259404479565
SKU_007,265,-0.95603023755966
SKU_007,266,-0.7693288273205698
SKU_007,267,-0.8834675446715587
SKU_007,268,-0.8632669440188236
SKU_007,269,-0.8894316420120661
SKU_007,270,-0.8856681355283591
SKU_007,271,-0.8902647093219295
SKU_007,272,-0.9152705793900262
SKU_007,273,-0.8762550907279238
SKU_007,274,-0.997967827199514
SKU_007,275,-0.8033758653845132
SKU_007,276,-0.921937010500315
SKU_007,277,-0.8274221896746149
SKU_007,278,-0.9031957135707603
SKU_007,279,-0.8620763249384008
SKU_007,280,-0.903531711880522
SKU_007,281,-0.914941285593752
SKU_007,282,-0.8510406899089431
SKU_007,283,-0.8825683896107203
SKU_007,284,-0.9053502866313143
SKU_007,285,-0.9390717000067875
SKU_007,286,-0.9221628737919139
SKU_007,287,-0.91344237096514
SKU_007,288,-0.8952666470557953
SKU_007,289,-0.8222801132503583
SKU_007,290,-0.796226832841862
SKU_007,291,-0.8926213892905771
SKU_007,292,-0.8805301855338694
SKU_007,293,-0.9709124380195778
SKU_007,294,-0.8139335094049697
SKU_007,295,-0.9383908982107003
SKU_007,296,-0.8464773039796156
SKU_007,297,-0.8591601446734355
SKU_007,298,-0.8229231413645818
SKU_007,299,-1.0155931062801944
SKU_008,0,-1.3496484599771015
SKU_008,1,-1.2684999048444356
SKU_008,2,-1.16913964226905
SKU_008,3,-1.2349574790606865
SKU_008,4,-1.2199660032485216
SKU_008,5,-1.3177540332918982
SKU_008,6,-1.3168439912948575
SKU_008,7,-1.2443237476789586
SKU_008,8,-1.2247393050223765
SKU_008,9,-1.2313197184303912
SKU_008,10,-1.2479639934121514
SKU_008,11,-1.2676945283471301
SKU_008,12,-1.2434517899644293
SKU_008,13,-1.2974226297247478
SKU_008,14,-1.2820614401634818
SKU_008,15,-1.26690182050964
SKU_008,16,-1.242705585297585
SKU_008,17,-1.2257447818073615
SKU_008,18,-1.1559066094425816
SKU_008,19,-1.140797895710836
SKU_008,20,-1.2385340377952065
SKU_008,21,-1.45377636046878
SKU_008,22,-1.2314987848993622
SKU_008,23,-1.3325390243018118
SKU_008,24,-1.2746928612864508
SKU_008,25,-1.1969037481748042
SKU_008,26,-1.2709079848201679
SKU_008,27,-1.2764362781721608
SKU_008,28,-1.2323796045836883
SKU_008,29,-1.3076749935733936
SKU_008,30,-1.2110863788496802
SKU_008,31,-1.234712006720595
SKU_008,32,-1.2450664572991856
SKU_008,33,-1.2816653573265273
SKU_008,34,-1.203707040790071
SKU_008,35,-1.31881574409128
SKU_008,36,-1.3222335059573624
SKU_008,37,-1.3091609402407196
SKU_008,38,-1.2872378436417506
SKU_008,39,-1.1998562285395513
SKU_008,40,-1.2813902763810796
SKU_008,41,-1.3196733704871733
SKU_008,42,-1.282166640094017
SKU_008,43,-1.3201219226299903
SKU_008,44,-1.1656538017867624
SKU_008,45,-1.2792209564866384
SKU_008,46,-1.3417365563541253
SKU_008,47,-1.185504803085576
SKU_008,48,-1.2553536507776575
SKU_008,49,-1.1878235313931098
SKU_008,50,-1.270150318037868
SKU_008,51,-1.2450240201729155
SKU_008,52,-1.231224803899138
SKU_008,53,-1.2725958627940355
SKU_008,54,-1.32035569619831
SKU_008,55,-1.275016732991791
SKU_008,56,-1.3332080242176951
SKU_008,57,-1.2350013986228612
SKU_008,58,-1.313758582109474
SKU_008,59,-1.2285722889412756
SKU_008,60,-1.2702650683850787
SKU_008,61,-1.2198765121613395
SKU_008,62,-1.2475312007343229
SKU_008,63,-1.2477383468362102
SKU_008,64,-1.2503015506983037
SKU_008,65,-1.344341569082541
SKU_008,66,-1.2363079564445423
SKU_008,67,-1.2922696198503982
SKU_008,68,-1.3181822796662448
SKU_008,69,-1.2871697247872187
SKU_008,70,-1.2855679181100055
SKU_008,71,-1.2353537047826415
SKU_008,72,-1.1998042715659538
SKU_008,73,-1.2960666162419014
SKU_008,74,-1.170297552978859
SKU_008,75,-1.1694403422892987
SKU_008,76,-1.273796312611146
SKU_008,77,-1.2654254779848373
SKU_008,78,-1.2123073596548248
SKU_008,79,-1.3196511908114565
SKU_008,80,-1.24712729563663
SKU_008,81,-1.2136492904522853
SKU_008,82,-1.2443297209399558
SKU_008,83,-1.3090082877490001
SKU_008,84,-1.2372649034496157
SKU_008,85,-1.240818156460138
SKU_008,86,-1.2555267842199718
SKU_008,87,-1.266683708607971
SKU_008,88,-1.2702777303739723
SKU_008,89,-1.2624092290024078
SKU_008,90,-1.3004640411650894
SKU_008,91,-1.5096736626052472
SKU_008,92,-1.3150903577679842
SKU_008,93,-1.3306800788543873
SKU_008,94,-1.3427246979670873
SKU_008,95,-1.3335403510335604
SKU_008,96,-1.2791781224312755
SKU_008,97,-1.2887010738016995
SKU_008,98,-1.2204388468618648
SKU_008,99,-1.2541761636570015
SKU_008,100,-1.207330139095632
SKU_008,101,-1.1554623931942403
SKU_008,102,-1.2086206361100393
SKU_008,103,-1.231303104604309
SKU_008,104,-1.310485004322247
SKU_008,105,-1.2669082861600536
SKU_008,106,-1.2824660073874954
SKU_008,107,-1.2688226668098295
SKU_008,108,-1.3393914955980168
SKU_008,109,-1.2670530848989454
SKU_008,110,-1.227249596787691
SKU_008,111,-1.292132103460562
SKU_008,112,-1.3083825028213167
SKU_008,113,-1.3619171113692141
SKU_008,114,-1.2483243817848964
SKU_008,115,-1.177755417917272
SKU_008,116,-1.234578178780431
SKU_008,117,-1.2258533535907994
SKU_008,118,-1.1082777006358377
SKU_008,119,-1.1296923806074544
SKU_008,120,-1.2703502791153662
SKU_008,121,-1.2648920686697318
SKU_008,122,-1.2670772656989824
SKU_008,123,-1.3032530663309856
SKU_008,124,-1.2683635037182897
SKU_008,125,-1.2199327394140387
SKU_008,126,-1.3275304297588337
SKU_008,127,-1.1859289058874525
SKU_008,128,-1.2985957920262285
SKU_008,129,-1.2985482718634296
SKU_008,130,-1.2551667212240918
SKU_008,131,-1.1964173719849118
SKU_008,132,-1.2737934692004642
SKU_008,133,-1.2940017944020121
SKU_008,134,-1.2851988449548895
SKU_008,135,-1.2856399005318857
SKU_008,136,-1.2080056904281113
SKU_008,137,-1.187780888088332
SKU_008,138,-1.2202549776561806
SKU_008,139,-1.2087174813034474
SKU_008,140,-1.2186906782751064
SKU_008,141,-1.2205881879649225
SKU_008,142,-1.2150316606614115
SKU_008,143,-1.2202123650273613
SKU_008,144,-1.394379903077436
SKU_008,145,-1.2615874061543162
SKU_008,146,-1.3539430645150115
SKU_008,147,-1.3589054719646858
SKU_008,148,-1.2089753996842811
SKU_008,149,-1.2816710295019533
SKU_008,150,-1.210915771480429
SKU_008,151,-1.2268535161545258
SKU_008,152,-1.2734788056365773
SKU_008,153,-1.2200286085734804
SKU_008,154,-1.2430870794587412
SKU_008,155,-1.215163376062804
SKU_008,156,-1.2319524064714669
SKU_008,157,-1.2450088639125194
